,ID,FULL TEXT,CREATED AT
0,1414162517924843525,"අන්තර්ජාලය ඔස්සේ අළෙවි වූ බාලවයස්කාර දැරිය අපයෝජනය කිරීමේ සිද්ධිය සම්බන්ධයෙන් පොලිස් ක්‍රීඩා කොට්ඨාසයේ උප පොලිස් පරීක්ෂකවරයකු සහ රජයේ ප‍්‍රධාන පෙළේ බැංකුවක හිටපු කළමණාකාරවරයකු ළමා හා කාන්තා කාර්යාංශය විසින් අද (11) අත්අඩංගුවට ගනු ලැබ තිබේ.
#arrestrapists #lka",2021-07-11 09:59:52
1,1414150972830535687,ක්‍රීඩා අමාත්‍යාංශයෙන් බොක්සිං වෙත මිලියන 50ක්! https://t.co/27rZZNdJoV via @ThePapareSports,2021-07-11 09:14:00
2,1414150959186522115,මේසපන්දුව දියුණු කරන්නට ක්‍රීඩා අමාත්‍යංශය ගිවිසුම්ගත වෙයි https://t.co/8shOPe5gul via @ThePapareSports,2021-07-11 09:13:56
3,1414112167616339970,"1992/93 පී. සරවනමුත්තු කුසලාන අන්තර්-සමාජ පළමු ඛාණ්ඩයේ ශූරයන් වූ සිංහල ක්‍රීඩා සමාජ පිල.

මෙහි ශ්‍රී ලංකව විවිධ අවධි වල නියෝජනය කල ක්‍රීඩකයන් රැසක් සිටින අතර, එවක ශ්‍රී ලංකා නායක අර්ජුන රණතුංග සාමාන්‍ය ක්‍රීඩකයෙක් වශයෙන් එම වසරේදී ක්‍රීඩා සමාජයට ක්‍රීඩා කර ඇත. https://t.co/hzZv1mVKSR",2021-07-11 06:39:48
4,1414105155205693442,“ක්‍රීඩා ඇමැතිතුමා තවමත් හරි අය හරි තැන්වලට දාගෙන නෑ” සුනිල් ගුණවර්ධන https://t.co/jbNn6kMzEW #slathletics #namalrajapaksa @RajapaksaNamal https://t.co/iidrXsiHNe,2021-07-11 06:11:56
5,1414072508978958337,"@actorvijay වේලු, #Kabaddi ක්‍රීඩකයෙකුගේ චරිතය නිරූපණය කරන අහිංසක ගමේ ගැහැනු ළමයෙකු බේරා ගැනීමේ ඔහුගේ උත්සාහය සහ @prakashraaj, @trishtrashers නළු නිළියන්ගේ ප්‍රබල රංගනයන් සමග #Dharani විසින් අධ්‍යක්ෂණය කරන ලද ක්‍රීඩා ක්‍රියාදාම බ්ලොක්බස්ටර් චිත්‍රපටය #Ghilli නරඹන්න.",2021-07-11 04:02:12
6,1413963794414460943,"කෙසේ වෙතත් දැන් ඔවුන් වාර්ථාගත තරග 33, කාණ්ඩ 339ක් යටතේ ක්‍රීඩා ස්ථාන 42කදී පැවැත් වීමට සියලුම කටයුතු සූදානම් කර ඇත #TokyoOlympics #Olympics2021 #SriLanka

Read more: https://t.co/2tyUhsQvEU https://t.co/dCM6ET5tBu",2021-07-10 20:50:13
7,1413896904593731590,@CharukaLive @GotabayaR ඒක කරන්නේ නාමල්. ඊලග කැම්පේන් එකට නාමල්ව තමයි ප්‍රොමෝට් කරන්නේ. නැත්නම් ක්‍රීඩා ඇමති vaccine ගහනවා බලන්න යයිද?,2021-07-10 16:24:25
8,1413893679648022532,"@adaderanasin ක්‍රීඩා ඇමති @RajapaksaNama  පාර්ලිමේන්තුවේදී කිව්ව 2016-17දී  ක්‍රීඩකයන් 45ක් යොදා ගත්ත, 
සිම්බාබ්වේ වලට 3 - 2 පැරදූනේ. Pitch එක මහ රෑ shave කරලා ඒක කිව්වා කියලා මාලී අවූරදූ එකා මාරක් එලියෙන් තිබ්බ.

 තේරුම් කමිටුවේ සභාපති කවූද දන්නේ නෑ?",2021-07-10 16:11:36
9,1413801176773152776,"ඉන්දියාව සමග ක්‍රිකට් තරගයට ක්‍රීඩා කිරීමට සිටි ශ්‍රී ලංකා ජෛව තාක්ෂණික බුබුලේ සිටි සඳුන් වීරක්කොඩි හට කොරෝනා ආසාදනය වී තිබෙනවා.

ඔහු සඳහන් කලේ මේ වනවිට ඔහු කණ්ඩායමෙන් වෙන්ව තැබීමට බලධාරීන් ක්‍රියාකර ඇති බවයි.

https://t.co/41m6m7x6VQ https://t.co/feoBvBNFqQ",2021-07-10 10:04:02
10,1413763030178050048,"ඉන්දියාව සමග ක්‍රිකට් තරගයට ක්‍රීඩා කිරීමට සිටි ශ්‍රී ලංකා සංචිතයේ ක්‍රීඩකයෙකුට කොරෝනා

Like us - https://t.co/itJA0rs7MI https://t.co/FdBOYOmaqI",2021-07-10 07:32:27
11,1413508644050595846,ඉන්දියාව සමඟ තරඟාවලියට 25 දෙනෙකුගෙන් යුත් සංචිතයක් ක්‍රීඩා ඇමතිගේ අනුමැතියට යොමු කෙරේ https://t.co/pIYD0DGAZZඉන්දියාව-සමඟ-තරඟාවලියට-25-දෙනෙකුගෙන්-යුත්-සංචිතයක්-ක්%E2%80%8Dරීඩා-ඇමතිගේ-අනුමැතියට-යොමු-කෙරේ #lk #srilanka,2021-07-09 14:41:37
12,1413487368380862464,"ග්‍රාමසේවා කොට්ටාස ක්‍රීඩා තරග ජනවාරියේ සිට
https://t.co/m0DG3d0vLB https://t.co/2nlubdvvpk",2021-07-09 13:17:04
13,1413487184351571972,"මලල ක්‍රීඩා කාන්තා කමිටුව දර්ශා යටතට
https://t.co/MSrtYQ8hTv https://t.co/Obi4fFulgE",2021-07-09 13:16:20
14,1413444310960246789,@KaviSenu පව්ලේ විනෝද ක්‍රීඩා කරනව.අම්ම අප්පගෙ බූදලේ නෙ ඉතින් .🤮,2021-07-09 10:25:58
15,1413438100328620034,"ඉන්දියාව සමඟ ආරම්භ වීමට නියමිත විස්සයි විස්ස සහ එක්දින තරඟාවලිය සඳහා ක්‍රීඩකයින් 25 දෙනෙකුගෙන් යුතු ශ්‍රී ලංකා සංචිතය ක්‍රීඩා අමාත්‍යවරයාගේ අනුමැතිය සඳහා යොමු කර තිබෙනවා.

ඒ අනුව එම තරඟාවලියේ නායකයා ලෙස දසුන් ශානක නම් කර ඇති අතර ධනංජය ද සිල්වා උපනායකයා

https://t.co/scSiG7U35L https://t.co/6xIlnCUUum",2021-07-09 10:01:18
16,1413394320703426563,ක්‍රිකට් වලට ක්‍රීඩා ඇමති අගමැති ජනාධිපති වගකිවයුයි,2021-07-09 07:07:20
17,1413349124099952640,"ක්‍රිඩා අමාත්‍යාංශයේ වෛද්‍ය ඒකකය මාර්ගෝපදේශයක් ඉදිරිපත් කර තිබියදී දිගින් දිගටම පිහිනුම් තටාක වසා තැබීමට ගෙන තිබෙන තීරණයෙන් පිහිනුම් ක්‍රීඩාව ඇතුළුව දේශීය ජල ක්‍රීඩා කටයුතු මේ වනවිට මුළුමනින්ම ඇණහිට ඇතැයි ශ්‍රී ලංකා ජල ක්‍රීඩා සංගමය පවසයි.  

එහි සභාපති … https://t.co/IQf16VLp6G",2021-07-09 04:07:44
18,1413327740019769344,"සමාජ මාධ්‍ය ඇතුළු අන්තර්ජාලය ඔස්සේ ආදායම් උපදවන මෙරට  නිර්මාණකරුවන්ට ඉදිරියට යාමට අවශ්‍ය ව්‍යාපාර බැංකු ණය පහසුකම් ලබාදෙන වැඩපිළිවෙලක් සකස් කරන බව තරුණ හා ක්‍රීඩා අමාත්‍ය සහ ඩිජිටල් තාක්ෂණ ව්‍යවසාය සංවර්ධන රාජ්‍ය අමාත්‍ය @RajapaksaNamal මහතා පැවසීය.කියවන්න
https://t.co/n6pk0EmMqf https://t.co/oNNAEGAN6X",2021-07-09 02:42:46
19,1413238098159300608,අද ක්‍රීඩා ආර්ථිකයක් රටේ ගොඩ නැගෙනවා… https://t.co/MhQDNN9s8B https://t.co/qGn3jkNqbr,2021-07-08 20:46:33
20,1413208361688911872,"වැඩි විශ්වාසයකින් ක්‍රීඩා කරන ‘යුසී’ කෙනෙකු දැකගත හැකි වේවි – යුෂ්වේන්ද්‍ර චෙහල්
READ⬇️

https://t.co/OPvRLwnY93",2021-07-08 18:48:24
21,1413192815148818439,@chaturaalwis 😂😂😂 ක්‍රීඩා ඇමති නාමල් රාජපක්ෂ... ආරක්ෂක රාජ්‍ය ඇමති චමල් රාජපක්ෂ... කාබනික පොහොර රාජ්‍ය ඇමති ශශේන්ද්‍ර රාජපක්ෂ තව ඉන්නවා...,2021-07-08 17:46:37
22,1413163006540664845,"මෙවර ජපානයේ ඔලිම්පික් ක්‍රීඩා උළෙල නරඹන්නන් නොමැතිව පැවැත්වීමට තීරණය කර ඇත.ජපන් ඔලිම්පික් අමාත්‍ය ටමායෝ මරුකාවා බ්‍රහස්පතින්දා සවස නිලධාරීන් සහ සංවිධායකයින් සමඟ සාකච්ඡා කිරීමෙන් අනතුරුව මේ බව ප්‍රකාශ කර තිබේ.

  #srilankaolympic #TokyoOlympic

https://t.co/1jdn8z4CCP https://t.co/JatlPvezqD",2021-07-08 15:48:10
23,1413126178269843456,"මල්ලි ජනාධිපති 
අයියා අගමැති 
බාලයා මුදල් ඇමති 
පුතා ක්‍රීඩා ඇමති 
අනික් පුතා අගමැති කාර්‍යාංශ ප්‍රදානී
මස්සිනා ලේලී ගෑනී ආදී නොයෙක් නොයෙක් පවුලේ සමාජිකයන් ආයතන ප්‍රදානීන්

ඔබට තේරුනාද ඔබ කල පව් දුරදිග නොබලා 😎

මට නන් තේරුනා 🤧😷",2021-07-08 13:21:50
24,1413103923812995072,ශ්‍රී ලංකා ක්‍රිකට් තුල  අර්බුදයක් නැහැ - ක්‍රීඩා අමාත්‍ය නාමල් රාජපක්ෂ https://t.co/RtKzBWOViR via @batsmanlive,2021-07-08 11:53:24
25,1413085950893199375,@KaviSenu මං ක්‍රීඩා ගැන..... නාමල්,2021-07-08 10:41:59
26,1413007419911770113,"රාජපක්ස..
උඹලගේ රටේ ජනාධිපතිද?
අගමැතිත් එයාද
අගමැතිගෙ ලේකම් උන්නැහේද?
මුදල් ඇමතිත් එයාද
ක්‍රීඩා හා තරුණ කටයුතු ඇමතිවරයද?
එයා රාජ්‍ය ආරක්ෂක ඇමතිද?
වී හා ධාන්‍ය කෘෂි තාක්ෂණික ඇමතිද?
ඔය තනතුරු ඔක්කොම බාර අරගෙන උඹලගෙ රටට දැන් සෞභාග්‍යය උදා වෙලාද
#SriLanka #Covid19SL 
#SoSriLanka #lka https://t.co/uy42MsTI2Y",2021-07-08 05:29:55
27,1412972382831079426,"දරුවා නරඹන අදකාලේ කාර්ටුන්,චිත්‍රපට සහ පරිඝනක ක්‍රීඩා පිලිබදව විමසිලිමත් වන්න. දරුවා නොදැනුවත්වම ලිංගික ක්‍රියා අත්හදා බැලීමට යොමු විය හැක.

අන්තර්ජාලයේ දරුවන් පිවිසෙන වෙබ් අඩවි පිලිබදව නිතර සොයා බලන්න, parent control, history check, site/name block වැනි දෑ යොදා ගන්න. #DigitalLK",2021-07-08 03:10:42
28,1412802373093761024,"@surenmadineshs @AzzamAmeen @Supun_Tharaka_1 @Maduruwaonline යු ඈන් පි එකේ මාතර සංවිධායකයකු ව සිටි ප්‍රමෝද්ය පොහොට්ටුවට පෑන්න, පොහොට්ටුවේ  ළදරු ක්‍රීඩා ඇමැති, ඔහු තේරීම් කමිටු සභාපති කරයි. ලංකා ක්‍රිකට්‌ කොඩිවිනය මේ මොඩ දේශපාලන සෙල්ලම යි.",2021-07-07 15:55:09
29,1412778058440790020,අද දින රාත්‍රීයේ තම විවාහ දිවියේ මංගල ඉනිම ක්‍රීඩා කරන්නට සූදානමින් සිටින @ItsDonPeter සොහොයුරාට විවාහය වෙනුවෙන් අපගේ උණුසුම් සුබපැතුම් 🎉🙏,2021-07-07 14:18:31
30,1412770355219861515,"හිටපු ශ්‍රී ලංකා ක්‍රිකට් නායකයෙක් මෙන්ම වත්මන් ජාතික ක්‍රීඩා සභාවේ සභාපතිවරයාද වන මහේල ජයවර්ධන ඉදිරියේදී ශ්‍රී ලංකා වයස අවුරුදු 19න් පහළ කණ්ඩායමේ වගකීමක් ගනිමින් ඔවුන් සමග එක්වීමට නියමිත බව වාර්තා වනවා.
@MahelaJay @OfficialSLC @AzzamAmeen @cricketsrilanka https://t.co/TrNN9W1BHH",2021-07-07 13:47:55
31,1412746800537210882,"හිටපු ක්‍රීඩා ඇමති හරින් ප්‍රනාන්දුට අල්ලස් දීමට තැත් කළ ශ්‍රී ලංකා ක්‍රිකට් නිලධාරියාට වසර 7ක තහනමක්
https://t.co/e5zT6be2Eh",2021-07-07 12:14:19
32,1412744588587065345,ක්‍රීඩා ආර්ථිකයක් ඔස්සේ මෙරට ක්‍රීඩාව නඟාසිටුවීමට පියවර – අමාත්‍ය නාමල් රාජපක්ෂ https://t.co/G65CkRyHA3 via @ColomboGuardian,2021-07-07 12:05:32
33,1412740743408590853,ක්‍රීඩා ඇමැතිගේ ක්‍රීඩාව කොහොමද? (VIDEO) https://t.co/5yYgwQXAeR,2021-07-07 11:50:15
34,1412715662519140357,"@ItsmeSuppa @Chandu_original ගොඩක් ක්‍රීඩා වල කෙල්ලො තමයි දිනන්නෙ, කොල්ලො තමයි දිනන්නෙ කියල කියන්නෑනෙ නෑනෙ. දෙගොල්ලන්ට event දෙකක් තියන්නෙ. දෙවර්ගෙන්ම දෙන්නෙක් දිනනවා 🥴",2021-07-07 10:10:35
35,1412705449376428032,ලොව ප්‍රධාන පෙළේ ක්‍රීඩා තරගාවලිවලදී සමරු ලාංඡන රැස් කරන්නන්ට තරග බිමට ඇතුළුවීමට අවසර හිමියි. ඒත් කොරෝනා වසංගතය නිසා ඔවුන්ට මෙවර ටෝකියෝ ඔලිම්පික් බිම තහනම්. https://t.co/qUEWigmy3R,2021-07-07 09:30:00
36,1412661602332004357,"ශ්‍රී ලංකා ක්‍රිකට් පරිපාලනයට , තේරීම් කමිටුවට සහ ක්‍රීඩා ඇමතිතුමාට බොහොම ස්තූතියි ක්‍රිකට් වලට මේ කරන අපරාධයට..... 

ඕක කරන්න බැරි නම් ඕක ලමයෙක්ට දීපල්ල බන්...

@OfficialSLC @RajapaksaNamal",2021-07-07 06:35:46
37,1412635284945047553,දැං ඔය අපේ ටීම් එකට හිනා වෙවි බය්ට් එකට ගන්න ඒ කාලෙ ක්‍රීඩා කරපු විස්තර විචාරකයෝන්ට කලිසමේ චූ යැව්ව මේ මනුස්සයා https://t.co/ZsnZK8HJQz,2021-07-07 04:51:12
38,1412621017797644288,"@RajapaksaNamal ඇමතිතුමා, කළින් ක්‍රිකට් කොච් කෙනෙක් අරන් අයින්කරලා වන්දි දෙන්න නඩු වැටුණු සිදුවීමක් පාර්ලිමේන්තුවේ කතා කරනවා දැක්කා. එතකොට උන්නු ක්‍රීඩා ඇමතිලා දැන් දේශපාලනය කරන්නෙ ආණ්ඩු පක්ෂෙද විපක්ෂෙද ????  🏏🤦 https://t.co/91a6TSBhxF",2021-07-07 03:54:30
39,1412610942815203330,"@KaviSenu කරලා බලෙන් ටීම් එකට රිංගන්න හදන්නේ නෑ ලෝකේ කොහේවත්.

තවත් එකක් තමා සංගලා මයියලා නෙමේ මැතිව්ස් චන්දි තිරීලා උපුල්ලා අයින් කලාම ක්‍රීඩා මාධ්‍යවේදී අයට, දුක අහන අයියලට කතා කරලා සල්ලි ගෙවලා ඉන්ටර්වීව් කර ගත්තේ නෑ.

භානුකට උනත් ටීම් 1ට එන්න ලැබුනේ අවශ්‍ය ෆිට්නස් ලෙවල් එකට... (3/6)",2021-07-07 03:14:28
40,1412600873138606084,21.ඒක app එකත් එක්ක අපිව තියාගන්න කරන තවත් උපක්‍රමයක්. මොකද අපි කැමති එක එනකන් ඊළඟ වීඩියෝ එකත් බලනව. එකට මනෝවිද්‍යාවේ කියන්නෙ අහඹු වෙරගැන්වීමේ න්‍යාය (Intermittent Reinforcement Theory) කියල. සූදු ක්‍රීඩා වලට මිනිස්සු ඇබ්බැහි වෙන්න හේතුවත් මේ න්‍යායම තමයි.(1/22)⬇️,2021-07-07 02:34:27
41,1412485729507110912,"ශ්‍රි ලංකා කණ්ඩායමත් එක්ක ක්‍රීඩා කරපු එංගලන්ත ටීම් එකේ 08කට කොරොනා කියලයි ආරන්චිය.

මෙන්ඩිස් ලා මේක කලින් දැනගෙන ඉක්මණින් ලංකාවට පැනගන්න ගහපු ගේමක් ද කියලා හිතෙනවා.🤔",2021-07-06 18:56:55
42,1412418291386273809,"ක්‍රීඩා අමාත්‍යංශයේ මැදිහත්වීම ප්‍රතික්ෂේප කරයි
https://t.co/mtKjwuYvVx https://t.co/2e1Q3yVJOH",2021-07-06 14:28:56
43,1412322260006969344,"ක්‍රීඩා අමාත්‍යවරයාට අල්ලස් දීමට තැත්කිරීමේ චෝදනාවට වරදකරු කරමින් ශ්‍රී ලංකා ක්‍රිකට් ආයතනයේ කාර්ය සාධන විශ්ලේෂකයෙකු වන සනත් ජයසුන්දර හට ජාත්‍යන්තර ක්‍රිකට් කවුන්සිලය විසින් වසර 7 කට ක්‍රිකට් තහනමක් පනවා තිබේ.

https://t.co/rbp3rFCZhZ https://t.co/j0nULBsW1W",2021-07-06 08:07:21
44,1412312973532557316,"නායකයො මාරු කලා, ක්‍රීඩකයො මාරු කලා කෝච්ල මාරු කලා, පාලක මංඩලේ මාරු කලා, ක්‍රීඩා ඇමති මාරු කලා ඒත් තාම මැච් පරදින්නෙ බලන උන්ගෙ මූසලකමට වෙන්න බැරිද 😂😂",2021-07-06 07:30:27
45,1412308785767489536,"ක්‍රීඩා ක්ෂේත්‍රයේ ලිංගික හිංසන වැලැක්වීමට නව නීති ගෙන ඒමේ සූදානමක්
Read more : https://t.co/ABjGfNQl2v

Telegram :  https://t.co/wRzIGLY76M

WhatsApp :  https://t.co/8wBlf8SQVI

#SerendibPuwath #News #lka #SriLanka #Namal #Sports #SexualAbuse https://t.co/NoEqJROzpx",2021-07-06 07:13:48
46,1412303751550050307,ක්‍රීඩා ආර්ථිකයක් ඔස්සේ මෙරට ක්‍රීඩාව නඟාසිටුවීමට පියවර - Read More &gt;&gt;&gt; https://t.co/mYOmZ6TE8Q #LKA #SriLanka https://t.co/4cE344wJ3U,2021-07-06 06:53:48
47,1412300822197653506,බාබා ප්‍රහේලිකා ක්‍රීඩා වලට කැමතියි,2021-07-06 06:42:09
48,1412286042447699977,එහෙත් ටෝකියෝ ඔලිම්පික් උළෙල සඳහා ටෙහානි සමග යෑමට ජාතික වෙඩිතැබීමේ ක්‍රීඩා සම්මේලනයේ ලේකම්වරයා සැලසුම්කරගෙන සිටින බව වාර්තා වේ.,2021-07-06 05:43:26
49,1412286039725678592,"ඒ පිළිබඳව ජාතික වෙඩිතැබීමේ ක්‍රීඩා සම්මේලනය වෙත ලිපියක් යවමින් ක්‍රීඩා සංවර්ධන දෙපාර්තමේන්තුව දන්වා ඇත්තේ ටෙහානි ගේ පුහුණුකරුවා ව ටෝකියෝ ගෙනයෑමට කටයුතු සම්පාදනය කර ඇති බවය.
ජාතික ඔලිම්පික් කමිටුවට ද ඒ සඳහා මැදිහත්වන ලෙස ක්‍රීඩා සංවර්ධන දෙපාර්තමේන්තුව දන්වා තිබුණි.",2021-07-06 05:43:25
50,1412283503232786440,"ක්‍රීඩා ක්ෂේත්‍රයේ ලිංගික හිංසන වැලැක්වීමට නව නීති ගෙන ඒමේ සූදානමක්

Read more : https://t.co/ABjGfNQl2v

Telegram :  https://t.co/wRzIGLY76M

WhatsApp :  https://t.co/8wBlf8SQVI

Facebook : https://t.co/OLhQlY9yNf

#SerendibPuwath #News #lka #SriLanka #Namal #Sports #SexualAbuse https://t.co/A4Ej7iAywZ",2021-07-06 05:33:20
51,1412211018743304192,"9) එකල ජනප්‍රියම ක්‍රිඩාව උනෙ  බෝඩ් ගේම්ස් සෙල්ලම් කිරීමය.එය අවුරුදු 2,000 කට වැඩි කාලයක් ක්‍රීඩා කළ සෙනෙට් !  නම් ක්‍රිඩාවයි.
එය වර්තමානයේ චෙස් ක්‍රිඩාවෙ මූලාරම්භය විය හැකි බව බොහො දෙනෙකුගෙ මතයක් විය😱⬇️",2021-07-06 00:45:19
52,1412065294797787137,"ඔව්, මේ අවස්ථාවේදී අපට පෙනෙනවා සිය අතීත ක්‍රීඩා විලාශය සිහිගන්වමින්, කලකට පසුව සිය පරණ තැටි පසුබිමින් වාදනය කරමින් පිටියට පිවිසෙන ඥානසර්. 

මෙවරත් නැති/අඩපණ/සිහිසුන් කළ බිල්ලන් ජනතාවට මවාපාමින්, වර්තමාන ආණ්ඩු කණ්ඩායමේ දැඩි අසාර්ථකත්වය වෙනතකට හැරවීමට ඔහුට හැකි වේවි ද? 🍿🍿",2021-07-05 15:06:15
53,1412035234787364869,"ක්‍රීඩා අමාත්‍යංශයට කියන්නත් පුළුවන්
https://t.co/ZF40Tulru5 https://t.co/2fAdCEfesi",2021-07-05 13:06:48
54,1412027087599267840,ක්‍රීඩා ඇමති ෆේල් වුනාම කොහොමද රටේ ක්‍රීඩාව පාස් වෙන්නෙ 🤭 https://t.co/AmTycjMjQG,2021-07-05 12:34:26
55,1412025376348377089,නිමාලි ලියනාරච්චි ක්‍රීඩිකාවට පතියාලා හි පැවති අන්තර් ප්‍රාන්ත මලල ක්‍රීඩා ශූරතාවලිය සඳහා සහභාගී වීමට පහසුකම් සැලසීමට හැකි වීම මහ කොමසාරිස් කාර්යාලයට සතුටකි. අැය එහිදී ටෝකියෝ ඔලිම්පික් තරඟාවලිය සඳහා සුදුසුකම් හිමි කරගත්තාය.,2021-07-05 12:27:38
56,1412008985650102279,"භානුක බොහෝ දුරට ඉන්දියානු තරඟාවලිය ක්‍රීඩා කරනු ඇත. 🥵🔥
#BringBackBanuka",2021-07-05 11:22:30
57,1412006206265233409,"වෙඩි තැබීමේ ශූරියගේ පුහුණුකරුට ඔලිම්පික් වරම් නෑ...! ක්‍රීඩා නිලධාරියෙක් සොඳුරු ජපන් සංචාරයට සූදානම්....!
https://t.co/VFsjdXbm1v https://t.co/FfqCY8KuuT",2021-07-05 11:11:28
58,1411996932965224451,"@RajapaksaNamal  සර්ව සාදාරන ක්‍රීඩා කමිටි ටික මොනවද මහත්තයෝ කරන්නෙ ? 

මේ ඔක්කොම කටින් කයි වාරැ ගහන වැඩක කරන්න බැරි දන්නෙ නැති උන් ටිකක්. රටේ පාලනයේ ඉදන් ක්‍රීඩාව දක්වාම ඒක පොදුයි. https://t.co/gglutOLW09",2021-07-05 10:34:37
59,1411996327920103427,@RajapaksaNamal  කියල ක්‍රීඩා ඇමති කෙනෙක් හිටියද කියලවත් අපිට මතක නැහැ. මේ වගේ ක්‍රීඩකයින්ට කරන අසාදාරන කම් වලට  @OfficialSLC එකේ ඉන්න උන්ට හෙනම ගහන්න ඕනි 🙊🥴🥴 https://t.co/epjYyR1cyM,2021-07-05 10:32:12
60,1411943349586579456,"players ලට බැනලා වැඩක් නෑ. අනික ඔය social media campaign වලට අහු වෙලා අරයව මෙයාව bring back කරා කියලා මේක ගොඩයන්නෙත් නෑ. දක්ෂයෙක්ට හරි අදක්ෂයෙක්ට හරි ආපහු තැනක් ලැබෙයි.

මුලින්ම කරන්න ඕනෙ දෙයක් තමයි ක්‍රීඩා ඇමතිතුමා @RajapaksaNamal ICC එකට කතා කරලා අපේ ක්‍රිකට් වැටිලා... (2/13)",2021-07-05 07:01:41
61,1411859877350227969,"Chemistry - චරිත දිසානායක

ශ්‍රී ලංකාව නියෝජනය කරමින් ටෝකියෝ ඔලිම්පික් ක්‍රීඩා උළෙල සඳහා සහභාගී වන සියලුම ක්‍රීඩක ක්‍රීඩිකාවන්ට උණුසුම් සුභ පැතුම්!

#charitha_dissanayake #chemistry #tokyoolympics #olympics #olympics2021 https://t.co/rhd7spM1St",2021-07-05 01:30:00
62,1411728060102107146,මේ තරම් ඉහලට #SriLanka වේ #SrilankaCricket @OfficialSLC ඔසවා තැබූ සියලු දෙනාටම මේ රටේ ගැලරියේ ක්‍රීඩා ප්‍රේක්ෂකයින්ගේ මෙවුවා එක හිමි විය යුතුය @ArjunaRanatunga @KumarSanga2 @MahelaJay @KusalMendis13 @KusalJPerera @RajapaksaNamal https://t.co/BulkIOd3Xu,2021-07-04 16:46:12
63,1411726952722014208,11 තවත් අපිට වැටෙන්න තැනක් තිබෙනවාද ? බොහොම හොදයි බුකියාත් සමග මේ #SriLanka රටේ ආණ්ඩු කොරපු ජනාධිපතිවරු හා ක්‍රීඩා ඇමතිවරු @OfficialSLC පත් කොරපු ස්ථානය. වර්තමාන ක්‍රීඩා ඇමතිවරයා @RajapaksaNamal  දැනට වසර දෙකකට ආසන්න කාලයක් තුල #SrilankaCricket  ක්‍රිකට් ක්‍රීඩාවේ ඇතිකළ දියුණුව https://t.co/ddAMNJ0a12,2021-07-04 16:41:48
64,1411718628626644998,"ශ්‍රී ලංකාව හා එංගලන්තය අතර අද පවත්වනු ලැබූ තෙවැනි හා අවසන් එක්දින තරගයේදී පළමු ඉනිම ක්‍රීඩා කර ශ්‍රී ලංකා පිල ලකුණු 166 ක් ලබාගත්තේ ඕවර 41.1 දී සියලු දෙනා දැවී යමිනි.

මෙම තරගයේ දෙවැනි ඉනිමේ එංගලන්තයට කිසිදු පන්දුවකට හෝ මුහුණදීමට පිටියට පිවිසීමට අවස්ථාව… https://t.co/sP7N7ECNeK",2021-07-04 16:08:44
65,1411660512966942723,"#SriHanda: රටත් ෆේල් ක්‍රීඩා අමාත්‍යවරයාත් ෆේල් –   අර්ජුන රණතුංග

#SriLanka #lka #SLC #Cricket https://t.co/PT2gzYrjzZ",2021-07-04 12:17:48
66,1411653460207058948,"ශ්‍රී ලංකා මළල ක්‍රීඩා කණ්ඩායමට සාධාරණය ඉටුවේ. කණ්ඩායම මාතර සිට කොලඹට 
@SlSports5 @RajapaksaNamal 
https://t.co/AleX3dMvKs via @YouTube",2021-07-04 11:49:46
67,1411632744543625226,@AchinthaT ක්‍රීඩා පිටියේ තනකොල කපන යන්ත්‍රය අක්‍රීය වීම හේතුවෙන් ඕශද ප්‍රනාන්දු තනකොල කැපීමට කැදවා ඇත 😂😂,2021-07-04 10:27:27
68,1411611975612649474,"අර්ජුනගේ වෙලාවට සහ වාසනාවට තමයි මේ රටේ සංගක්කාර සහ මහේල කියල මහත්වරු දෙන්නෙක් ඉපදිලා ඒ දෙන්නා රට වෙනුවෙන් ක්‍රිකට් ක්‍රීඩා කරලා, මේ රටේ නම ලෝකෙට පේන්න තිබ්බේ. මොකද එහෙම නොව්නනම් අර්ජුනට හැමදේටම බනින්න කෙනෙක් හොයාගන්න නැති වෙනවනේ 🤦🏻‍♂️
#පිස්සෙක් #ඉරිසියාකාරයෙක් #කුහකයෙක් #lka",2021-07-04 09:04:56
69,1411608237611180037,"මෙම දිනවල එංගලන්තයේ පැවැත්වෙන ක්‍රිකට් තරගාවලියේ දී ක්‍රීඩා කරපු විලාසය පිළිබඳව ඉරිදා ලංකාදීප පුවත් පතෙහි පලවූ ලිපිය්. (03.06.2021) 👇🏽

https://t.co/siBsPE6ildක්%E2%80%8Dරිකට්-ක්%E2%80%8Dරීඩක-සොයුරන්-වෙත-විවෘත-ලිපියක්/55-593857

#MayanthaDissanayake #MD #SJBYouth #SJB #SriLanka https://t.co/LCbQ7OpC1R",2021-07-04 08:50:04
70,1411559608854802439,"20වන ශත වර්ෂයේ සිටි විශිෂ්ඨ ක්‍රීඩකයෙකු වූ ශ්‍රීමත් ඇලෙක් බෙඩ්සර්ගේ ජන්ම සංවත්සරය අදට යෙදී තිබෙනවා.

ඔහු 1918දී නිවුන් දරුවන් අතරින් දෙවනියා ලෙස උපත ලද අතර සහෝදරයන් දෙදෙනාම (එරික්) සරේ ප්‍රාන්තයට ක්‍රීඩා කලෝය.

ඔහු 1946-1955 අතර ඔහු සමුගන්නා විට ඔහුගේ කඩුළු 236 ලෝක වාර්තාවක් විය. https://t.co/MaluC0f3Xn",2021-07-04 05:36:50
